face_id,src,dst,face_length,normal_x,normal_y,center_distance,elevation_src,elevation_dst,elevation_diff,bed_slope,manning_src,manning_dst,manning_mean,manning_diff,ip_src,ip_dst,ip_mean,ip_diff,landcover_ip_src,landcover_ip_dst,area_src,area_dst,area_mean,area_ratio,zone_src,zone_dst,same_zone,zone3_touching,zone3_internal,surface_gradient_rms,face_target_mean,face_target_std,face_target_rms
101,213,212,91.67064667,-1,-0,100,29.38863563,29.16635323,-0.222282409,-0.00222282409,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10360.17285,9151.591797,9755.882324,1.132062387,0,0,1,0,0,0.00103667718,147489.8125,122629.8906,191810.6719
102,213,216,117.622261,-0,-1,100,29.38863563,29.40218544,0.013549805,0.00013549805,0.045,0.045,0.045,0,10,10,10,0,10,10,10360.17285,11972.70386,11166.43835,1.155647114,0,0,1,0,0,8.619213038e-05,30314.65625,46041.23438,55125.07422
103,213,10157,87.38845062,0.9945383072,0.1043723524,124.0686224,29.38863563,30.02924919,0.640613556,0.005163380907,0.045,0.045,0.045,0,10,10,10,0,10,10,10360.17285,9013.720703,9686.946777,1.149378064,0,0,1,0,0,0.003532780299,-154007.125,120523.8438,195561.2188
104,10156,10541,87.11003113,-0.9953562021,-0.09626051784,109.2397797,29.99010277,29.41803932,-0.572063446,-0.005236768581,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,7857.993652,8845.37915,8351.686401,1.125653639,1,0,0,0,0,0.00296210199,133965.5625,104473.2656,169886.5312
105,10156,10157,107.6806717,0.2375756502,-0.9713690281,77.62923686,29.99010277,30.02924919,0.039146423,0.0005042742217,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,7857.993652,9013.720703,8435.857178,1.147076608,1,0,0,0,0,0.0003969760953,-31096.46094,27123.00195,41263.14453
106,10156,10931,86.8236084,0.8394268155,0.5434727073,51.56783985,29.99010277,30.39028358,0.400180817,0.007760278852,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,7857.993652,4074.880859,5966.437256,1.928398381,1,2,0,0,0,0.002565346495,-117887.1719,90803.71875,148804.2344
107,10156,10155,70.54177856,-0.09190331399,0.995767951,91.3193476,29.99010277,29.8772583,-0.112844467,-0.001235712584,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,7857.993652,12090.62207,9974.307861,1.538639837,1,0,0,0,0,0.0005292696107,7129.865234,7392.27002,10270.37695
108,10541,10154,99.89976501,-0.005129023455,0.9999868274,100,29.41803932,29.48179245,0.063753128,0.00063753128,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,8845.37915,14963.72583,11904.55249,1.691699765,0,0,1,0,0,0.0005200331319,22848.36523,21829.9668,31600.55859
109,10541,10540,86.81253815,-0.9988127947,-0.04871370643,99.89976667,29.41803932,28.98905563,-0.428983688,-0.004294141041,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,8845.37915,8658.119873,8751.749512,1.021628169,0,0,1,0,0,0.002105902999,95588.89062,80112.70312,124720.8125
110,25,10130,57.81269073,-0.2808839381,-0.9597417712,155.7845328,21.01688194,22.15947914,1.142597198,0.007334471384,0.045,0.045,0.045,0,10,10,10,0,10,10,12451.3269,12464.17651,12457.75171,1.001031987,0,0,1,0,0,0.0102027399,33200.83984,31315.01172,45639.08203
111,25,10131,47.59121704,0.3537068367,-0.935356319,158.7097997,21.01688194,22.59375,1.576868057,0.009935543112,0.045,0.045,0.045,0,10,10,10,0,10,10,12451.3269,12411.09937,12431.21313,1.003241255,0,0,1,0,0,0.01393976544,-21172.01953,14707.97754,25779.42969
112,35,36,164.6787872,1,-0,100,16.2600441,15.71412468,-0.545919418,-0.00545919418,0.045,0.045,0.045,0,10,10,10,0,10,10,17221.2688,17512.89941,17367.08411,1.016934328,0,0,1,0,0,0.0007068525756,-715267.8125,779256.875,1057756.75
113,35,34,161.8344421,-1,-0,100,16.2600441,16.88207626,0.622032165,0.00622032165,0.045,0.045,0.045,0,10,10,10,0,10,10,17221.2688,16929.63867,17075.45374,1.01722601,0,0,1,0,0,0.0009240503181,606706.5625,638374.9375,880690.3125
114,35,10140,57.25671005,-0.307091713,-0.951679945,145.9376025,16.2600441,25.89712143,9.637077331,0.06603560128,0.045,0.045,0.045,0,10,10,10,0,10,10,17221.2688,11933.40918,14577.33899,1.443113911,0,0,1,0,0,0.07184165973,90574.27344,116227.9141,147352.0469
115,35,10141,49.00940323,0.3710921705,-0.9285960197,148.4210328,16.2600441,26.4131813,10.15313721,0.06840767116,0.045,0.045,0.045,0,10,10,10,0,10,10,17221.2688,11880.33276,14550.80078,1.449561148,0,0,1,0,0,0.0902546922,17603.89062,37026.6875,40998.44531
116,36,10141,57.2068367,-0.3098944724,-0.9507709742,144.959395,15.71412468,26.4131813,10.69905662,0.073807266,0.045,0.045,0.045,0,10,10,10,0,10,10,17512.89941,11880.33276,14696.61609,1.474108492,0,0,1,0,0,0.07811639038,104874.0078,127013.7812,164715.0781
117,36,10142,49.15607071,0.3729564548,-0.9278488159,147.3952146,15.71412468,27.03897667,11.32485199,0.07683324062,0.045,0.045,0.045,0,10,10,10,0,10,10,17512.89941,11193.30078,14353.1001,1.564587583,0,0,1,0,0,0.09819715855,26604.98828,41407.57031,49218.00781
118,36,37,167.5220642,1,-0,100,15.71412468,15.09348965,-0.620635033,-0.00620635033,0.045,0.045,0.045,0,10,10,10,0,10,10,17512.89941,17671.29761,17592.09851,1.009044658,0,0,1,0,0,0.0007326724694,-847084.5625,935241.3125,1261835.375
119,10147,10146,143.0697174,-0.362621814,-0.9319363832,99.89976667,2.776600599,0,-2.776600599,-0.02779386471,0.12,0.12,0.12,0,85,85,85,0,85,85,14424.55908,14160.70386,14292.63147,1.018632917,0,0,1,0,0,0.004764954268,934699.375,1031218.188,1391788
120,10147,10535,99.89976501,0.9319363832,-0.362621814,100,2.776600599,26.76096535,23.98436475,0.2398436475,0.12,0.12,0.12,0,85,85,85,0,85,85,14424.55908,11303.48486,12864.02197,1.276116105,0,0,1,0,0,0.1065690521,-120016.4141,167934.3906,206411.9688
121,10147,10148,145.7109222,0.362621814,0.9319363832,99.89976667,2.776600599,0,-2.776600599,-0.02779386471,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,14424.55908,14688.41431,14556.48669,1.018292082,0,0,1,0,0,0.00609652618,-815504.875,891644.4375,1208336.875
122,28,10133,57.63577652,-0.2884138227,-0.9575058818,152.8187098,22.86713219,22.61802483,-0.249107361,-0.001630084179,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12291.73755,12304.94531,12298.34143,1.001074524,0,0,1,0,0,0.001657817561,14167.46777,15742.05078,21178.50977
123,28,10134,48.00809097,0.3586938083,-0.9334552884,155.6176394,22.86713219,22.68109703,-0.186035156,-0.001195463167,0.045,0.045,0.045,0,10,10,10,0,10,10,12291.73755,12251.86865,12271.8031,1.003254107,0,0,1,0,0,0.001481000141,-17487.63477,15884.0332,23624.56055
124,28,29,114.1424713,1,-0,100,22.86713219,23.21119118,0.34405899,0.0034405899,0.045,0.045,0.045,0,10,10,10,0,10,10,12291.73755,12238.54102,12265.13928,1.00434664,0,0,1,0,0,0.001651689334,-139451.7188,104030.6719,173980.3438
125,10152,10153,153.5533752,0.9999868274,0.005129023455,99.89976667,28.78138542,29.00868416,0.227298736,0.002275267937,0.045,0.045,0.045,0,10,10,10,0,10,10,17811.50146,15214.53931,16513.02039,1.170689503,0,0,1,0,0,0.0005042460932,-288228.0938,240941.7812,375670.5625
126,10152,10151,156.46492,-0.9995837212,0.02885138243,104.1713395,28.78138542,28.47882462,-0.302560807,-0.002904453457,0.045,0.045,0.045,0,10,10,10,0,10,10,17811.50146,15139.86987,16475.68567,1.176463313,0,0,1,0,0,0.0004533557851,285772.1562,272806.9375,395081.4375
127,10152,10539,117.5736084,0.005129023455,-0.9999868274,100,28.78138542,28.80643654,0.025051117,0.00025051117,0.045,0.045,0.045,0,10,10,10,0,10,10,17811.50146,9735.23999,13773.37073,1.829590383,0,0,1,0,0,0.0001273075319,2565.821289,64649.49609,64700.39062
128,10153,10540,99.89976501,0.005129023455,-0.9999868274,100,29.00868416,28.98905563,-0.019628524,-0.00019628524,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,15214.53931,8658.119873,11936.32959,1.757256717,0,0,1,0,0,6.315731504e-05,24011.87109,22570,32954.13281
129,10153,10154,151.0427246,0.9999868274,0.005129023455,99.89976667,29.00868416,29.48179245,0.473108292,0.0047358298,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,15214.53931,14963.72583,15089.13257,1.016761432,0,0,1,0,0,0.001340416755,-312097.6562,251154.0625,400603.6875
130,10146,10145,140.4285126,-0.362621814,-0.9319363832,99.89976667,0,2.039397955,2.039397955,0.02041444163,0.12,0.12,0.12,0,85,85,85,0,85,85,14160.70386,14741.24658,14450.97522,1.040996742,0,0,1,0,0,0.003330038168,980084.1875,1071656.875,1452244.25
131,10146,10534,99.89976501,0.9319363832,-0.362621814,100,0,28.86523628,28.86523628,0.2886523628,0.12,0.12,0.12,0,85,85,85,0,85,85,14160.70386,10197.65942,12179.18164,1.388622945,0,0,1,0,0,0.1119827935,-46448.80078,50044.91797,68278.72656
132,10964,4620,80.0986557,0.04961605743,-0.9987683892,129.573498,4.471416473,32.00588226,27.53446579,0.2125007522,0.045,0.045,0.045,0,10,10,10,0,10,10,8858.145264,8446.592773,8652.369019,1.048724083,0,0,1,0,0,0.09081596569,12173.41895,10051.92578,15787.125
133,10964,10965,106.2684937,0.9927686453,0.1200432852,79.92031851,4.471416473,26.33162499,21.86020851,0.2735250424,0.045,0.045,0.045,0,10,10,10,0,10,10,8858.145264,8365.579834,8611.862549,1.058880011,0,0,1,0,0,0.05191991627,96195.00781,58187.0625,112424.2578
134,10964,10558,90.23467255,-0.09950371832,0.9950371981,80,4.471416473,0,-4.471416473,-0.05589270591,0.045,0.045,0.045,0,10,10,10,0,10,10,8858.145264,6985.226807,7921.686035,1.268125647,0,1,0,0,0,0.0102669546,-47096.67578,30491.41406,56105.46484
135,10964,10963,102.9930496,-0.9757505655,-0.2188854218,79.92031851,4.471416473,5.486795425,1.015378952,0.01270489121,0.045,0.045,0.045,0,10,10,10,0,10,10,8858.145264,9743.726807,9300.936035,1.099973698,0,0,1,0,0,0.001994996485,-61541.1875,36652.33203,71628.98438
136,4620,4619,103.5953217,-1,-0,80,32.00588226,31.73892784,-0.266954422,-0.003336930275,0.045,0.045,0.045,0,10,10,10,0,10,10,8446.592773,8075.006836,8260.799805,1.046016795,0,1,0,0,0,0.000399754667,-15770.91504,12657.87598,20222.35352
137,4620,4625,80,-0,-1,80,32.00588226,32.16438293,0.158500672,0.0019812584,0.045,0.045,0.045,0,10,10,10,0,10,10,8446.592773,6400,7423.296387,1.319780121,0,1,0,0,0,0.0005779454248,4239.115723,5406.57666,6870.311035
138,4620,4621,107.5694962,1,-0,80,32.00588226,31.19218063,-0.813701629,-0.01017127036,0.045,0.045,0.045,0,10,10,10,0,10,10,8446.592773,8278.783691,8362.688232,1.020269775,0,0,1,0,0,0.003097628099,23991.50586,17882.05273,29922.56836
139,10965,4621,50.43971634,0.04028019682,-0.9991884232,137.539978,26.33162499,31.19218063,4.860555649,0.03533922078,0.045,0.045,0.045,0,10,10,10,0,10,10,8365.579834,8278.783691,8322.181763,1.010484166,0,0,1,0,0,0.03428500709,4283.507812,3341.001465,5432.37793
140,10965,4617,44.01603317,0.8410907388,-0.5408940315,105.8326084,26.33162499,24.34420395,-1.987421036,-0.01877891007,0.045,0.045,0.045,0,10,10,10,0,10,10,8365.579834,8492.003418,8428.791626,1.015112352,0,0,1,0,0,0.01986319834,24884.36523,15513.60449,29324.11133
141,10965,10966,75.21551514,0.9999577403,-0.009192787111,79.92031851,26.33162499,17.42199898,-8.909626007,-0.1114813626,0.045,0.045,0.045,0,10,10,10,0,10,10,8365.579834,5846.84668,7106.213257,1.430784882,0,1,0,0,0,0.03779499169,66443.65625,40134.73828,77624.46094
142,10965,10559,88.09223175,-0.09950371832,0.9950371981,80,26.33162499,19.77487755,-6.556747437,-0.08195934296,0.045,0.045,0.045,0,10,10,10,0,10,10,8365.579834,5780.813232,7073.196533,1.447128544,0,1,0,0,0,0.02495712747,752.7941284,2970.479492,3064.383789
143,44,47,35.78722382,-0.7071067691,-0.7071067691,141.4213562,0,0,0,0,0.12,0.12,0.12,0,85,85,85,0,85,85,8672.602539,11544.94897,10108.77576,1.331197749,0,0,1,0,0,0.0001170907013,96824.32812,91965.5625,133538.8125
144,44,48,100,-0,-1,100,0,1.479444265,1.479444265,0.01479444265,0.12,0.12,0.12,0,85,85,85,0,85,85,8672.602539,12193.3894,10432.99597,1.405966588,0,0,1,0,0,0.004497303916,101707.6875,84425.28906,132182.0156
145,44,45,118.2284851,1,-0,100,0,11.38926411,11.38926411,0.1138926411,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,8672.602539,13080.30444,10876.45349,1.508232896,0,0,1,0,0,0.0384003877,-200271.9844,174588.3906,265687.75
146,10124,10511,99.81421661,0.5854905248,-0.8106792569,100,20.38306618,20.63629913,0.253232956,0.00253232956,0.045,0.045,0.045,0,10,10,10,0,10,10,12814.0354,10769.35864,11791.69702,1.189860587,0,0,1,0,0,0.0006761603863,-6714.26416,5638.428711,8767.737305
147,10124,10125,112.6617355,0.8139048219,0.5809982419,100.2801789,20.38306618,20.49119568,0.108129502,0.001078273924,0.045,0.045,0.045,0,10,10,10,0,10,10,12814.0354,11284.48193,12049.25867,1.135544855,0,0,1,0,0,0.0004047022882,-147030.2812,102111.4141,179010.1875
148,10124,41,10.809165,0.2800020576,0.9599993825,156.6611398,20.38306618,13.83373165,-6.549334526,-0.04180573774,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12814.0354,12432.72681,12623.3811,1.030669748,0,0,1,0,0,0.2038425272,-13328.84082,9986.350586,16654.88477
149,10124,40,64.50502014,-0.3496843874,0.9368675351,160.5292004,20.38306618,0,-20.38306618,-0.1269741962,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12814.0354,16482.81592,14648.42566,1.286309535,0,0,1,0,0,0.1265862557,-8505.927734,9355.666016,12644.33887
150,10124,43,39.19522476,-0.9516576529,0.3071607351,164.0658881,20.38306618,20.03356934,-0.349496841,-0.002130222468,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12814.0354,14057.47534,13435.75537,1.097037342,0,0,1,0,0,0.005197543253,35808.12891,24927.55469,43630.32422
151,10124,10123,115.0960388,-0.8106792569,-0.5854905248,99.89976667,20.38306618,20.07364082,-0.309425354,-0.003097358125,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12814.0354,11604.84277,12209.43909,1.104197243,0,0,1,0,0,0.001592349123,138951.0938,94447.85938,168011.3281
152,10511,10512,119.34095,0.8139094114,0.5809918046,99.17220252,20.63629913,20.75945663,0.123157502,0.001241855065,0.045,0.045,0.045,0,10,10,10,0,10,10,10769.35864,10284.03564,10526.69714,1.047191882,0,0,1,0,0,0.0002842536028,-141935.0312,99247.625,173192.5
153,10511,10510,83.52645111,-0.8106792569,-0.5854905248,99.89976667,20.63629913,20.66070366,0.024404526,0.0002442901201,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10769.35864,10580.44067,10674.89966,1.017855397,0,0,1,0,0,7.738185889e-05,82658.39844,58999.35547,101554.5938
154,10511,313,85.23794556,0.1282784045,-0.9917382002,106.5636534,20.63629913,20.856987,0.220687867,0.00207094877,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10769.35864,10922.72876,10846.0437,1.014241342,0,0,1,0,0,0.0008121284172,52587.39062,38431.48047,65133.80078
155,10511,314,24.69599342,0.7323670387,-0.6809101105,155.2088116,20.63629913,20.61191368,-0.024385452,-0.0001571138374,0.045,0.045,0.045,0,10,10,10,0,10,10,10769.35864,12529.10474,11649.23169,1.163403054,0,0,1,0,0,0.002818170298,-692.5726929,2411.716553,2509.189697
156,10512,314,46.60654068,0.1978050172,-0.9802413583,166.5937915,20.75945663,20.61191368,-0.147542954,-0.0008856449734,0.045,0.045,0.045,0,10,10,10,0,10,10,10284.03564,12529.10474,11406.57019,1.218306234,0,0,1,0,0,0.001128700967,30177.85156,24360.9707,38783.49609
157,10512,280,18.55354118,0.9028838873,-0.4298844934,147.2538051,20.75945663,20.99447632,0.235019683,0.001596017725,0.045,0.045,0.045,0,10,10,10,0,10,10,10284.03564,10839.09399,10561.56482,1.053972815,0,0,1,0,0,0.005340909303,-9809.665039,6486.527832,11760.29688
158,10512,10513,135.1403198,0.9516320229,0.3072400391,65.48594627,20.75945663,20.97723007,0.217773437,0.003325498819,0.045,0.045,0.045,0,10,10,10,0,10,10,10284.03564,8816.274414,9550.155029,1.166483161,0,0,1,0,0,0.0006037952047,-148061.25,104527.3203,181240.4375
159,10512,10125,99.68996429,-0.5762048364,0.8173053265,100,20.75945663,20.49119568,-0.268260956,-0.00268260956,0.045,0.045,0.045,0,10,10,10,0,10,10,10284.03564,11284.48193,10784.25879,1.097281488,0,0,1,0,0,0.0006892078208,-14865.76074,15668.1377,21598.17969
160,40,43,55.95667267,-0.7071067691,-0.7071067691,141.4213562,0,20.03356934,20.03356934,0.1416587273,0.12,0.12,0.12,0,85,85,85,0,85,85,16482.81592,14057.47534,15270.14563,1.17253031,0,0,1,0,0,0.1424357728,61035.04297,44703.66016,75655.10156
161,40,41,117.0109482,1,-0,100,0,13.83373165,13.83373165,0.1383373165,0.12,0.12,0.12,0,85,85,85,0,85,85,16482.81592,12432.72681,14457.77136,1.325760324,0,0,1,0,0,0.05129588591,-60575.88672,42903.85156,74230.57812
162,43,42,100,-1,-0,100,20.03356934,11.50136375,-8.532205582,-0.08532205582,0.12,0.12,0.12,0,85,85,85,0,85,85,14057.47534,14125.59399,14091.53467,1.004845724,0,0,1,0,0,0.03127419586,91760.52344,66319.9375,113218.0547
163,43,46,46.95695114,-0.7071067691,-0.7071067691,141.4213562,20.03356934,19.51315117,-0.520418167,-0.003679912149,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,14057.47534,12202.58716,13130.03125,1.15200778,0,0,1,0,0,0.00356028486,109258.1953,79745.50781,135265.2969
164,43,10122,12.09364319,-0.03486311063,-0.9993920922,167.4771491,20.03356934,19.78124428,-0.252325058,-0.001506623795,0.12,0.12,0.12,0,85,85,85,0,85,85,14057.47534,11045.50684,12551.49109,1.272687216,0,0,1,0,0,0.007999368321,17170.58203,12129.8125,21022.875
165,43,10123,99.92263794,0.5680136681,-0.8230191469,132.2994413,20.03356934,20.07364082,0.040071487,0.0003028847787,0.12,0.12,0.12,0,85,85,85,0,85,85,14057.47534,11604.84277,12831.15906,1.211345609,0,0,1,0,0,0.0002099487603,-14915.19922,9700.978516,17792.47461
166,41,10125,129.7106171,0.3791723847,-0.9253260493,99.56705744,13.83373165,20.49119568,6.657464028,0.06686412353,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,12432.72681,11284.48193,11858.60437,1.101754328,0,0,1,0,0,0.01729442278,46969.21484,36490.88281,59478.49609
167,41,10126,31.84192276,0.9458540082,-0.3245923519,165.6346229,13.83373165,20.58887482,6.755143166,0.04078340051,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,12432.72681,14421.55591,13427.14136,1.159967249,0,0,1,0,0,0.0722956266,-25221.35742,17901.18359,30928.45312
168,29,10134,57.57862473,-0.2909850478,-0.9567276239,151.8322519,23.21119118,22.68109703,-0.530094146,-0.003491314522,0.045,0.045,0.045,0,10,10,10,0,10,10,12238.54102,12251.86865,12245.20483,1.001088989,0,0,1,0,0,0.004408859504,31694.30273,33540.20312,46146.22656
169,29,10135,48.1485939,0.3603981137,-0.9327985644,154.5879306,23.21119118,23.08958816,-0.121603012,-0.0007866268182,0.045,0.045,0.045,0,10,10,10,0,10,10,12238.54102,12198.79175,12218.66638,1.003258459,0,0,1,0,0,0.0009529671844,-19829.38672,13832.04883,24177.05859
170,29,30,113.5443268,1,-0,100,23.21119118,23.933424,0.722232819,0.00722232819,0.045,0.045,0.045,0,10,10,10,0,10,10,12238.54102,12185.34424,12211.94263,1.004365636,0,0,1,0,0,0.003757645763,-146004.0625,110616.7266,183175.4531
171,10126,10125,87.66857147,-0.9517295957,-0.3069378436,124.9497791,20.58887482,20.49119568,-0.097679138,-0.0007817471841,0.045,0.045,0.045,0,10,10,10,0,10,10,14421.55591,11284.48193,12853.01892,1.277998936,0,0,1,0,0,0.0007368397547,115630.2891,80139.125,140686.3281
172,10126,10513,99.84056091,0.0106376959,-0.9999434352,100,20.58887482,20.97723007,0.388355255,0.00388355255,0.045,0.045,0.045,0,10,10,10,0,10,10,14421.55591,8816.274414,11618.91516,1.635788002,0,0,1,0,0,0.001033453931,73560.75781,55079.35156,91896.24219
173,10126,10127,118.5900879,0.9999434352,0.0106376959,99.89976667,20.58887482,20.89918899,0.310314178,0.003106255283,0.045,0.045,0.045,0,10,10,10,0,10,10,14421.55591,12623.40894,13522.48242,1.142445435,0,0,1,0,0,0.0006593598048,-134403.0781,95787.46094,165043.7031
174,10127,10514,99.89976501,0.0106376959,-0.9999434352,100,20.89918899,21.239254,0.340065003,0.00340065003,0.045,0.045,0.045,0,10,10,10,0,10,10,12623.40894,9214.619873,10919.0144,1.369932684,0,0,1,0,0,0.00137311576,69208.44531,52064.60547,86605.60938
175,10127,10128,117.9988403,0.9999434352,0.0106376959,99.89976667,20.89918899,21.1276989,0.228509903,0.002287391759,0.045,0.045,0.045,0,10,10,10,0,10,10,12623.40894,12570.33154,12596.87024,1.004222434,0,0,1,0,0,0.001023138346,-142823.3281,102239.3047,175645.5938
176,33,10138,57.35982132,-0.3015898466,-0.9534377456,147.897743,17.40744782,25.15760803,7.750160217,0.0524021534,0.045,0.045,0.045,0,10,10,10,0,10,10,15617.19873,12039.56152,13828.38013,1.297156769,0,0,1,0,0,0.06113435989,42791.76172,58071.14062,72134.54688
177,33,10139,48.71891785,0.3674355447,-0.9300490022,150.4744287,17.40744782,25.55278778,8.145339966,0.0541310576,0.045,0.045,0.045,0,10,10,10,0,10,10,15617.19873,11986.48511,13801.84192,1.302900608,0,0,1,0,0,0.07668579755,-19838.9707,20253.35352,28351.06836
178,33,34,158.98909,1,-0,100,17.40744782,16.88207626,-0.525371552,-0.00525371552,0.045,0.045,0.045,0,10,10,10,0,10,10,15617.19873,16929.63867,16273.4187,1.084038115,0,0,1,0,0,0.001004386355,-537479.625,538064.25,760524.5
179,10143,10530,94.67169952,0.1521099657,-0.988363564,100,27.4691124,27.53794098,0.068828583,0.00068828583,0.12,0.12,0.12,0,85,85,85,0,85,85,12231.03369,12509.56909,12370.30139,1.022772842,0,0,1,0,0,0.0006839245261,56154.31641,57322.51953,80244.49219
180,10143,10531,79.98282623,0.9319363832,-0.362621814,118.5561687,27.4691124,27.89765358,0.428541184,0.003614667955,0.12,0.12,0.12,0,85,85,85,0,85,85,12231.03369,11666.66113,11948.84741,1.048374814,0,0,1,0,0,0.00324889964,-40491.25781,75957.48438,86076.01562
181,10143,10144,90.23615265,0.4450453818,0.8955079913,130.1813543,27.4691124,27.40625,-0.062862396,-0.0004828832543,0.12,0.12,0.12,0,85,85,85,0,85,85,12231.03369,11771.22485,12001.12927,1.039062106,0,0,1,0,0,0.003120944868,-174601.2188,152019.5312,231507.0781
182,10143,37,53.13438797,-0.3184558153,0.947937727,137.0975884,27.4691124,15.09348965,-12.37562275,-0.09026871221,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,12231.03369,17671.29761,14951.16565,1.444791835,0,0,1,0,0,0.09754278205,-37716.76172,50430.75391,62974.71875
183,10143,10142,112.5069504,-0.9970730543,-0.07645495981,88.94787475,27.4691124,27.03897667,-0.430135727,-0.004835817924,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,12231.03369,11193.30078,11712.16724,1.092710178,0,0,1,0,0,0.004310838857,196598.0625,192015.8594,274810.625
