hydrograph_id,transition_index,all_face_abs_max,all_face_count,all_face_mae,all_face_near_zero_fraction,all_face_negative_fraction,all_face_positive_fraction,all_face_rms,zone3_internal_abs_max,zone3_internal_count,zone3_internal_mae,zone3_internal_near_zero_fraction,zone3_internal_negative_fraction,zone3_internal_positive_fraction,zone3_internal_rms,zone3_touch_abs_max,zone3_touch_count,zone3_touch_mae,zone3_touch_near_zero_fraction,zone3_touch_negative_fraction,zone3_touch_positive_fraction,zone3_touch_rms
H10,64,5164698.0,28633,66648.53953247532,0.06450598959242831,0.4447665281318758,0.49072748227569585,278878.8236084459,4511568.0,2015,27824.775174975966,0.11910669975186104,0.45508684863523574,0.4258064516129032,219520.97475121333,4511568.0,3564,44442.96389198015,0.13215488215488216,0.44388327721661053,0.4239618406285073,243717.0721196607
H10,65,5362114.0,28633,67911.05557596261,0.06426151643208886,0.44452205497153635,0.4912164285963748,285538.56328486797,4656464.0,2015,28258.60797080155,0.11910669975186104,0.45558312655086847,0.4253101736972705,225502.16926053356,4656464.0,3564,45179.0793796272,0.13187429854096522,0.4436026936026936,0.4245230078563412,249513.61569870156
H10,66,5569883.5,28633,69166.18726692583,0.06338839800230503,0.44438235602277093,0.49226417071211537,292024.07283248234,4806707.5,2015,28680.118788858887,0.11662531017369727,0.45806451612903226,0.4253101736972705,231771.5828516859,4806707.5,3564,45873.094960744034,0.13019079685746351,0.44556677890011226,0.42424242424242425,255398.4931647224
H10,67,5778079.0,28633,70449.73627397092,0.06331854852792233,0.4432298396954563,0.4934516117766214,298735.933482011,4957506.0,2015,29104.402688416285,0.11761786600496278,0.456575682382134,0.4258064516129032,238114.22558544576,4957506.0,3564,46595.71397453677,0.13047138047138046,0.4452861952861953,0.42424242424242425,261467.33533640837
H10,68,5980138.0,28633,71662.20151123113,0.06275975273286069,0.4435092375929871,0.4937310096741522,305176.4724085596,5102782.5,2015,29522.707463796465,0.11761786600496278,0.45607940446650125,0.426302729528536,244179.65294089462,5102782.5,3564,47307.169111784424,0.13019079685746351,0.44556677890011226,0.42424242424242425,267289.8619554843
H10,69,6177171.5,28633,72888.78602158163,0.06262005378409527,0.4427758181119687,0.494604128103936,311827.97271951684,5244878.5,2015,29919.391482753184,0.11712158808933003,0.45508684863523574,0.4277915632754342,250091.3383243681,5244878.5,3564,48017.10072413632,0.12991021324354657,0.4452861952861953,0.42480359147025815,273056.09720275406
H10,70,6372750.5,28633,73998.2641468112,0.061991408514650924,0.4424964202144379,0.49554709600810254,317905.339947163,5385019.5,2015,30316.43166412679,0.11662531017369727,0.45607940446650125,0.4272952853598015,255924.32854431373,5385019.5,3564,48707.38840185417,0.12850729517396184,0.44612794612794615,0.42536475869809204,278696.48560522904
H10,71,6568985.0,28633,74999.58089314117,0.06185170956588552,0.4417979254706108,0.496385289700695,323312.608582097,5525048.0,2015,30690.109924015207,0.11662531017369727,0.45558312655086847,0.428287841191067,261466.79211176248,5525048.0,3564,49375.10802200048,0.12850729517396184,0.44556677890011226,0.42620650953984285,284088.8207188674
H10,72,6762779.5,28633,76055.96111658827,0.06132783850801523,0.4416233017846541,0.4970488597073307,329028.5332614987,5662985.5,2015,31023.30834167352,0.11513647642679901,0.45607940446650125,0.4287841191066998,266163.4808665231,5662985.5,3564,50069.19519778407,0.12682379349046016,0.44612794612794615,0.4270482603815937,289129.3725593565
H10,73,6960635.5,28633,77251.17229060778,0.06111829008486711,0.4408549575664443,0.4980267523486886,335406.4081188788,5802298.5,2015,31210.6958196268,0.11513647642679901,0.45607940446650125,0.4287841191066998,268397.92182096146,5802298.5,3564,50913.93158054957,0.12682379349046016,0.44612794612794615,0.4270482603815937,293814.54528021807
H10,74,7163207.5,28633,78439.69972231826,0.060419795341040056,0.440820032829253,0.49879509656689835,341484.75961252104,5943895.0,2015,31364.749375320775,0.11364764267990074,0.45558312655086847,0.4307692307692308,270199.9560421732,5943895.0,3564,51823.68780310157,0.12598204264870932,0.4452861952861953,0.4287317620650954,299297.5954358484
H10,75,7357482.5,28633,79479.18611126325,0.06028009639227465,0.4405057101945308,0.49931896762476863,346607.17265641317,6080845.5,2015,31752.361917579885,0.11364764267990074,0.45607940446650125,0.4307692307692308,275811.74910333054,6080845.5,3564,52485.22719754413,0.12598204264870932,0.4458473625140292,0.42845117845117847,304775.2669472681
H10,76,7545721.0,28633,80508.86296809823,0.05979115007159571,0.44043586072014806,0.49980791394544755,351969.4729823972,6213606.0,2015,32164.11797673768,0.11364764267990074,0.45607940446650125,0.4307692307692308,281592.78773380525,6213606.0,3564,53139.44770184111,0.12598204264870932,0.4458473625140292,0.42845117845117847,310170.3354902412
H10,77,7744509.0,28633,81660.0987083466,0.0596514511228303,0.44008661334823457,0.5002968602661265,357679.63257947715,6352465.0,2015,32591.82852978219,0.11364764267990074,0.45607940446650125,0.4307692307692308,287644.52445965365,6352465.0,3564,53859.173375081824,0.12598204264870932,0.4458473625140292,0.42845117845117847,316008.7429938406
H10,78,7946204.5,28633,82825.95049775734,0.0589878811161946,0.4394230433415989,0.5015890755422066,362994.00457521743,6494086.0,2015,33059.11762179601,0.11265508684863523,0.45607940446650125,0.4312655086848635,293776.56423605105,6494086.0,3564,54632.187147277364,0.12542087542087543,0.44556677890011226,0.42901234567901236,322006.63603917084
H10,79,8137497.0,28633,83831.27302672499,0.0589180316418119,0.4386546991233891,0.502427269234799,367077.44148413505,6624086.0,2015,33599.14990512532,0.11265508684863523,0.45607940446650125,0.4312655086848635,299638.80835946795,6624086.0,3564,55500.80886342213,0.12542087542087543,0.4458473625140292,0.4287317620650954,327740.49756920204
