event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H11,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,17574217.442989804,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,667247.8113711212,667247.7332326764,142923.66606638912,-7567.150966501924,11394.331885190762,4.032516430413279e-05
H11,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,234414508.50075924,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,836508.3602317036,836514.1369960208,119447.38904941293,-13748.847444706089,1274.1242585857442,-0.007500411819920987
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,17585216.816535097,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,667247.8113711212,667249.9562246694,142928.49831413463,-7593.637351862847,2232.4936847380854,-0.006222359655155489
H11,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,232632459.71793383,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,1496493.0652123753,1496493.1994799047,126751.19493758734,14106.276342494322,23055.64672164096,-0.0016480583632981242
H11,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,141527617.07610673,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,3114820.296569822,3114820.2974278047,235488.94635840677,90662.68735779318,53190.583442933654,0.003451387094926098
H11,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,232343064.99635506,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,1496493.0652123753,1496496.2381338412,126753.97347051247,14066.719228821326,2279.3663317344576,-0.005150000435317716
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,141498481.45950273,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,3114820.296569822,3114820.7516126935,235493.91140736445,90636.20097243223,10421.608262683885,-0.003390182697696904
H11,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,42068873.41055941,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,1496528.9467873734,1496528.9820794656,133673.3875893094,1275.7446151269476,23056.19800444969,-0.0004863394862496954
H11,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,136242261.4600816,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,3114691.9806598322,3114691.9639205514,236254.1695394259,87578.94790190975,53188.39194118579,0.0036365801328830808
H11,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,41351233.09073498,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,1496528.9467873734,1496532.1758081878,133679.21665072453,1236.1875014539648,2279.421069676899,-0.004754040120517737
